sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Electrical conductivity,Electrical resistivity,Hall coefficient,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,total thermal conductivity,Figure of merit Z
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.73e+26,,,,0.00056766,,,0.00019172,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.735e+26,,,,0.00056754,,,0.00019166,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.74e+26,,,,0.00056742,,,0.00019159,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.745e+26,,,,0.0005673,,,0.00019152,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.75e+26,,,,0.00056718,,,0.00019145,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.755e+26,,,,0.00056705,,,0.00019139,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.76e+26,,,,0.00056693,,,0.00019132,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.765e+26,,,,0.00056681,,,0.00019125,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.77e+26,,,,0.00056669,,,0.00019118,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.775e+26,,,,0.00056657,,,0.00019111,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.78e+26,,,,0.00056645,,,0.00019105,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.785e+26,,,,0.00056633,,,0.00019098,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.79e+26,,,,0.00056621,,,0.00019091,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.795e+26,,,,0.00056608,,,0.00019084,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.8e+26,,,,0.00056596,,,0.00019078,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.805e+26,,,,0.00056584,,,0.00019071,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.81e+26,,,,0.00056572,,,0.00019064,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.815e+26,,,,0.0005656,,,0.00019057,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.82e+26,,,,0.00056548,,,0.0001905,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.825e+26,,,,0.00056536,,,0.00019044,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.83e+26,,,,0.00056524,,,0.00019037,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.835e+26,,,,0.00056511,,,0.0001903,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.84e+26,,,,0.00056499,,,0.00019023,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.845e+26,,,,0.00056487,,,0.00019017,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.85e+26,,,,0.00056475,,,0.0001901,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.855e+26,,,,0.00056463,,,0.00019003,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.86e+26,,,,0.00056451,,,0.00018996,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.865e+26,,,,0.00056439,,,0.00018989,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.87e+26,,,,0.00056426,,,0.00018983,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.875e+26,,,,0.00056414,,,0.00018976,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.88e+26,,,,0.00056402,,,0.00018969,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.885e+26,,,,0.0005639,,,0.00018962,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.89e+26,,,,0.00056378,,,0.00018956,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.895e+26,,,,0.00056366,,,0.00018949,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.9e+26,,,,0.00056354,,,0.00018942,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.905e+26,,,,0.00056342,,,0.00018935,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.91e+26,,,,0.00056329,,,0.00018928,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.915e+26,,,,0.00056317,,,0.00018922,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.92e+26,,,,0.00056305,,,0.00018915,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.925e+26,,,,0.00056293,,,0.00018908,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.93e+26,,,,0.00056281,,,0.00018901,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.935e+26,,,,0.00056269,,,0.00018895,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.94e+26,,,,0.00056257,,,0.00018888,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.945e+26,,,,0.00056244,,,0.00018881,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.95e+26,,,,0.00056232,,,0.00018874,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.955e+26,,,,0.0005622,,,0.00018867,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.96e+26,,,,0.00056208,,,0.00018861,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.965e+26,,,,0.00056196,,,0.00018854,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.97e+26,,,,0.00056184,,,0.00018847,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.975e+26,,,,0.00056172,,,0.0001884,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.98e+26,,,,0.0005616,,,0.00018834,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.985e+26,,,,0.00056147,,,0.00018827,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.99e+26,,,,0.00056135,,,0.0001882,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,3.995e+26,,,,0.00056123,,,0.00018813,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4e+26,,,,0.00056111,,,0.00018807,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.005e+26,,,,0.00056099,,,0.000188,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.01e+26,,,,0.00056087,,,0.00018793,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.015e+26,,,,0.00056075,,,0.00018786,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.02e+26,,,,0.00056062,,,0.00018779,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.025e+26,,,,0.0005605,,,0.00018773,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.03e+26,,,,0.00056038,,,0.00018766,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.035e+26,,,,0.00056026,,,0.00018759,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.04e+26,,,,0.00056014,,,0.00018752,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.045e+26,,,,0.00056002,,,0.00018746,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.05e+26,,,,0.0005599,,,0.00018739,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.055e+26,,,,0.00055978,,,0.00018732,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.06e+26,,,,0.00055965,,,0.00018725,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.065e+26,,,,0.00055953,,,0.00018718,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.07e+26,,,,0.00055941,,,0.00018712,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.075e+26,,,,0.00055929,,,0.00018705,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.08e+26,,,,0.00055917,,,0.00018698,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.085e+26,,,,0.00055905,,,0.00018691,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.09e+26,,,,0.00055893,,,0.00018685,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.095e+26,,,,0.00055881,,,0.00018678,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.1e+26,,,,0.00055868,,,0.00018671,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.105e+26,,,,0.00055856,,,0.00018664,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.11e+26,,,,0.00055844,,,0.00018657,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.115e+26,,,,0.00055832,,,0.00018651,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.12e+26,,,,0.0005582,,,0.00018644,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.125e+26,,,,0.00055808,,,0.00018637,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.13e+26,,,,0.00055796,,,0.0001863,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.135e+26,,,,0.00055783,,,0.00018624,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.14e+26,,,,0.00055771,,,0.00018617,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.145e+26,,,,0.00055759,,,0.0001861,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.15e+26,,,,0.00055747,,,0.00018603,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.155e+26,,,,0.00055735,,,0.00018596,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.16e+26,,,,0.00055723,,,0.0001859,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.165e+26,,,,0.00055711,,,0.00018583,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.17e+26,,,,0.00055699,,,0.00018576,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.175e+26,,,,0.00055686,,,0.00018569,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.18e+26,,,,0.00055674,,,0.00018563,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.185e+26,,,,0.00055662,,,0.00018556,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.19e+26,,,,0.0005565,,,0.00018549,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.195e+26,,,,0.00055638,,,0.00018542,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.2e+26,,,,0.00055626,,,0.00018535,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.205e+26,,,,0.00055614,,,0.00018529,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.21e+26,,,,0.00055601,,,0.00018522,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.215e+26,,,,0.00055589,,,0.00018515,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.22e+26,,,,0.00055577,,,0.00018508,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.225e+26,,,,0.00055565,,,0.00018502,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.23e+26,,,,0.00055553,,,0.00018495,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.235e+26,,,,0.00055541,,,0.00018488,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.24e+26,,,,0.00055529,,,0.00018481,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.245e+26,,,,0.00055517,,,0.00018474,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.25e+26,,,,0.00055504,,,0.00018468,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.255e+26,,,,0.00055492,,,0.00018461,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.26e+26,,,,0.0005548,,,0.00018454,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.265e+26,,,,0.00055468,,,0.00018447,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.27e+26,,,,0.00055456,,,0.00018441,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.275e+26,,,,0.00055444,,,0.00018434,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.28e+26,,,,0.00055432,,,0.00018427,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.285e+26,,,,0.00055419,,,0.0001842,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.29e+26,,,,0.00055407,,,0.00018414,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.295e+26,,,,0.00055395,,,0.00018407,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.3e+26,,,,0.00055383,,,0.000184,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.305e+26,,,,0.00055371,,,0.00018393,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.31e+26,,,,0.00055359,,,0.00018386,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.315e+26,,,,0.00055347,,,0.0001838,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.32e+26,,,,0.00055335,,,0.00018373,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.325e+26,,,,0.00055322,,,0.00018366,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.33e+26,,,,0.0005531,,,0.00018359,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.335e+26,,,,0.00055298,,,0.00018353,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.34e+26,,,,0.00055286,,,0.00018346,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.345e+26,,,,0.00055274,,,0.00018339,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.35e+26,,,,0.00055262,,,0.00018332,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.355e+26,,,,0.0005525,,,0.00018325,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.36e+26,,,,0.00055238,,,0.00018319,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.365e+26,,,,0.00055225,,,0.00018312,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.37e+26,,,,0.00055213,,,0.00018305,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.375e+26,,,,0.00055201,,,0.00018298,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.38e+26,,,,0.00055189,,,0.00018292,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.385e+26,,,,0.00055177,,,0.00018285,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.39e+26,,,,0.00055165,,,0.00018278,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.395e+26,,,,0.00055153,,,0.00018271,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.4e+26,,,,0.0005514,,,0.00018264,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.405e+26,,,,0.00055128,,,0.00018258,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.41e+26,,,,0.00055116,,,0.00018251,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.415e+26,,,,0.00055104,,,0.00018244,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.42e+26,,,,0.00055092,,,0.00018237,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.425e+26,,,,0.0005508,,,0.00018231,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.43e+26,,,,0.00055068,,,0.00018224,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.435e+26,,,,0.00055056,,,0.00018217,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.44e+26,,,,0.00055043,,,0.0001821,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.445e+26,,,,0.00055031,,,0.00018203,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.45e+26,,,,0.00055019,,,0.00018197,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.455e+26,,,,0.00055007,,,0.0001819,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.46e+26,,,,0.00054995,,,0.00018183,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.465e+26,,,,0.00054983,,,0.00018176,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.47e+26,,,,0.00054971,,,0.0001817,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.475e+26,,,,0.00054958,,,0.00018163,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.48e+26,,,,0.00054946,,,0.00018156,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.485e+26,,,,0.00054934,,,0.00018149,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.49e+26,,,,0.00054922,,,0.00018142,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.495e+26,,,,0.0005491,,,0.00018136,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.5e+26,,,,0.00054898,,,0.00018129,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.505e+26,,,,0.00054886,,,0.00018122,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.51e+26,,,,0.00054874,,,0.00018115,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.515e+26,,,,0.00054861,,,0.00018109,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.52e+26,,,,0.00054849,,,0.00018102,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.525e+26,,,,0.00054837,,,0.00018095,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.53e+26,,,,0.00054825,,,0.00018088,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.535e+26,,,,0.00054813,,,0.00018081,,,,
18650,10.1016/j.jmat.2015.09.001,26377,4(a),31991,Sn(1-x)MnxTe_ x=0.15,undefined,,4.54e+26,,,,0.00054801,,,0.00018075,,,,
