sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Hall concentration,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,hall density,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,400,,,172270,0.000005805,,,,0.002822,0.00012799,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,450,,,165890,0.000006028,,,,0.0030328,0.00013521,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,500,,,159980,0.0000062509,,,,0.0032459,0.00014244,2.1526,0.84996,,0.0015078974
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,550,,,154470,0.0000064739,,,,0.0034603,0.00014967,2.2267,0.92041,,0.0015540037
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,600,,,149330,0.0000066968,,,,0.0036757,0.00015689,2.3008,0.99086,,0.0015975748
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,650,,,144510,0.0000069198,,,,0.0038924,0.00016412,2.3749,1.0613,,0.0016389743
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,700,,,140000,0.0000071427,,,,0.00411,0.00017134,2.449,1.1318,,0.001678236
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,750,,,135760,0.0000073657,,,,0.004329,0.00017857,2.5231,1.2022,,0.0017157465
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,800,,,131770,0.0000075887,,,,0.0045489,0.0001858,2.5972,1.2727,,0.0017514631
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,300,,,268610,0.0000037229,,,,0.0021579,0.000089631,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,350,,,256590,0.0000038973,,,,0.0023918,0.000096548,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,400,,,246260,0.0000040607,,,,0.0026141,0.00010303,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,450,,,237350,0.0000042132,,,,0.0028236,0.00010907,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,500,,,229640,0.0000043546,,,,0.0030201,0.00011468,2.8465,0.53667,,0.0010609872
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,550,,,222960,0.0000044851,,,,0.0032026,0.00011985,3.0625,0.58303,,0.0010457469
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,600,,,217170,0.0000046047,,,,0.0033711,0.00012459,3.2785,0.62938,,0.0010282446
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,650,,,212170,0.0000047132,,,,0.0035242,0.00012888,3.4945,0.67573,,0.0010084991
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,700,,,207870,0.0000048108,,,,0.0036627,0.00013274,3.7105,0.72209,,0.0009871176
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,750,,,204190,0.0000048974,,,,0.0037861,0.00013617,3.9265,0.76844,,0.000964243
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,800,,,201090,0.000004973,,,,0.0038942,0.00013916,4.1425,0.81479,,0.0009400604
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,300,,,287420,0.0000034792,,,,0.0017613,0.000078282,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,350,,,271100,0.0000036887,,,,0.0019572,0.000084968,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,400,,,256530,0.0000038982,,,,0.002155,0.000091655,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,450,,,243450,0.0000041076,,,,0.0023544,0.000098341,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,500,,,231640,0.0000043171,,,,0.0025553,0.00010503,3.1117,0.41547,,0.000821191
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,550,,,220920,0.0000045266,,,,0.0027569,0.00011171,3.1987,0.4807,,0.0008618814
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,600,,,211140,0.0000047361,,,,0.0029599,0.0001184,3.2857,0.54594,,0.000900843
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,650,,,202200,0.0000049456,,,,0.0031639,0.00012509,3.3728,0.61117,,0.0009380633
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,700,,,193980,0.0000051551,,,,0.0033681,0.00013177,3.4598,0.6764,,0.0009734956
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,750,,,186410,0.0000053646,,,,0.0035737,0.00013846,3.5468,0.74163,,0.0010075843
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,800,,,179400,0.0000055741,,,,0.0037797,0.00014515,3.6338,0.80686,,0.0010401508
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,300,,,299280,0.0000033414,,,,0.0017372,0.000076187,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,350,,,280650,0.0000035631,,,,0.002004,0.000084501,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,400,,,264150,0.0000037857,,,,0.0022756,0.000092816,2.6816,0.33944,,0.0008485979
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,450,,,249430,0.0000040091,,,,0.002551,0.00010113,2.7795,0.41301,,0.000917791
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,500,,,236220,0.0000042333,,,,0.0028298,0.00010945,2.8774,0.51929,,0.0009834573
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,550,,,224300,0.0000044584,,,,0.0031105,0.00011776,2.9752,0.59485,,0.0010454759
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,600,,,213480,0.0000046843,,,,0.0033935,0.00012608,3.0731,0.67041,,0.0011042595
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,650,,,203620,0.000004911,,,,0.0036775,0.00013439,3.171,0.74597,,0.0011597288
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,700,,,194610,0.0000051386,,,,0.0039629,0.0001427,3.2688,0.82153,,0.0012123409
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,750,,,186320,0.000005367,,,,0.0042494,0.00015102,3.3667,0.89708,,0.0012621855
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,800,,,178690,0.0000055962,,,,0.0045362,0.00015933,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,300,,,272900,0.0000036643,,,,0.0022992,0.000091789,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,350,,,248810,0.0000040192,,,,0.0024586,0.000099405,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,400,,,227680,0.0000043921,,,,0.0026077,0.00010702,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,450,,,209470,0.000004774,,,,0.0027529,0.00011464,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,500,,,194000,0.0000051546,,,,0.0028993,0.00012225,2.3873,0.65489,,0.0012144682
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,550,,,181070,0.0000055227,,,,0.003054,0.00012987,2.4769,0.72472,,0.0012329929
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,600,,,170480,0.0000058658,,,,0.0032222,0.00013748,2.5665,0.79455,,0.0012554841
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,650,,,162070,0.0000061703,,,,0.0034122,0.0001451,2.6562,0.86438,,0.0012846171
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,700,,,155720,0.0000064216,,,,0.0036319,0.00015272,2.7458,0.93421,,0.001322711
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,750,,,151420,0.000006604,,,,0.0038924,0.00016033,2.8354,1.004,,0.0013727869
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,800,,,149240,0.0000067004,,,,0.0042096,0.00016795,2.925,1.0739,,0.0014391795
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,350,,,121060,0.0000082607,,,,0.0040662,-0.00018327,2.6211,0.5584,,0.0015513334
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,400,,,110130,0.0000090803,,,,0.0040734,-0.00019232,2.5723,0.65945,,0.0015835633
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,450,,,101010,0.0000099,,,,0.0040963,-0.00020138,2.5234,0.7605,,0.0016233257
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,500,,,93284,0.00001072,,,,0.0041307,-0.00021043,2.4745,0.86155,,0.0016693069
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,550,,,86663,0.000011539,,,,0.0041747,-0.00021948,2.4256,0.9626,,0.0017210999
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,600,,,80913,0.000012359,,,,0.0042258,-0.00022853,2.3767,1.0636,,0.0017780115
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,650,,,75878,0.000013179,,,,0.0042829,-0.00023758,2.3278,1.1647,,0.0018398917
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,700,,,71439,0.000013998,,,,0.0043454,-0.00024663,2.2789,1.2657,,0.0019067971
27911,10.1016/j.actamat.2016.10.077,24975,1(e),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,300,,,,,,,,,,,0.45735,,
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,350,,,187820,0.0000053243,,,,0.0049316,-0.00016204,2.9023,0.60414,,0.0016992041
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,400,,,168180,0.000005946,,,,0.0049396,-0.00017138,2.8501,0.71868,,0.0017331322
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,450,,,152260,0.0000065676,,,,0.0049728,-0.00018072,2.7978,0.83322,,0.0017773965
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,500,,,139100,0.0000071892,,,,0.0050247,-0.00019006,2.7456,0.94776,,0.0018300918
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,550,,,128030,0.0000078109,,,,0.0050905,-0.0001994,2.6934,1.0623,,0.0018899903
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,600,,,118590,0.0000084325,,,,0.0051672,-0.00020874,2.6412,1.1768,,0.0019563835
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,650,,,110450,0.0000090541,,,,0.0052529,-0.00021808,2.589,1.2914,,0.0020289301
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,700,,,103350,0.0000096758,,,,0.0053452,-0.00022742,2.5368,1.4059,,0.002107064
27911,10.1016/j.actamat.2016.10.077,24975,1(e),31121,Mg2Sn0.75-xBixGe0.25_ x=0.02,undefined,300,,,,,,,,,,,0.4896,,
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,350,,,183070,0.0000054625,,,,0.003793,-0.00014394,2.969,0.46132,,0.0012775345
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,400,,,167430,0.0000059728,,,,0.003925,-0.00015311,2.9207,0.56898,,0.0013438559
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,450,,,154250,0.0000064831,,,,0.0040621,-0.00016228,2.8724,0.67664,,0.0014141833
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,500,,,142990,0.0000069934,,,,0.0042037,-0.00017146,2.8242,0.78431,,0.0014884569
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,550,,,133270,0.0000075037,,,,0.0043482,-0.00018063,2.7759,0.89197,,0.0015664109
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,600,,,124780,0.000008014,,,,0.0044951,-0.0001898,2.7276,0.99963,,0.0016480056
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,650,,,117310,0.0000085243,,,,0.0046442,-0.00019897,2.6793,1.1073,,0.0017333632
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,700,,,110690,0.0000090346,,,,0.0047953,-0.00020814,2.6311,1.215,,0.0018225457
27911,10.1016/j.actamat.2016.10.077,24975,1(e),31122,Mg2Sn0.75-xBixGe0.25_ x=0.03,undefined,300,,,,,,,,,,,0.35366,,
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31123,Mg2Sn0.73Sb0.02Ge0.25,,350,,,197690,0.0000050583,,,,0.0051237,-0.00016099,3.2379,0.53301,,0.0015824145
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31123,Mg2Sn0.73Sb0.02Ge0.25,,400,,,177000,0.0000056498,,,,0.0051448,-0.00017049,3.157,0.6529,,0.0016296484
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31123,Mg2Sn0.73Sb0.02Ge0.25,,450,,,160230,0.0000062412,,,,0.0051903,-0.00017998,3.076,0.77279,,0.0016873537
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31123,Mg2Sn0.73Sb0.02Ge0.25,,500,,,146360,0.0000068326,,,,0.0052547,-0.00018948,2.9951,0.89268,,0.0017544322
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31123,Mg2Sn0.73Sb0.02Ge0.25,,550,,,134700,0.000007424,,,,0.0053326,-0.00019897,2.9141,1.0126,,0.0018299303
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31123,Mg2Sn0.73Sb0.02Ge0.25,,600,,,124760,0.0000080154,,,,0.0054215,-0.00020846,2.8331,1.1325,,0.0019136282
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31123,Mg2Sn0.73Sb0.02Ge0.25,,650,,,116190,0.0000086068,,,,0.0055198,-0.00021796,2.7522,1.2523,,0.0020055955
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31123,Mg2Sn0.73Sb0.02Ge0.25,,700,,,108720,0.0000091982,,,,0.0056245,-0.00022745,2.6712,1.3722,,0.002105608
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31123,Mg2Sn0.73Sb0.02Ge0.25,,300,,,207920,0.0000048096,,,,0.0047722,-0.0001515,,,,
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,300,,,39205,0.000025507,,,,0.0027252,-0.00026365,2.4916,0.34434,,0.001093755
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,350,,,38964,0.000025665,,,,0.0027627,-0.00026628,2.4685,0.41253,,0.0011191817
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,400,,,38725,0.000025823,,,,0.0028003,-0.00026891,2.4455,0.48072,,0.0011450828
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,450,,,38490,0.000025981,,,,0.0028382,-0.00027155,2.4224,0.54891,,0.001171648
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,500,,,38257,0.000026139,,,,0.002876,-0.00027418,2.3993,0.6171,,0.0011986829
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,550,,,38026,0.000026298,,,,0.0029139,-0.00027682,2.3763,0.68529,,0.0012262341
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,600,,,37799,0.000026456,,,,0.0029518,-0.00027945,2.3532,0.75348,,0.001254377
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,650,,,37574,0.000026614,,,,0.0029897,-0.00028208,2.3302,0.82167,,0.0012830229
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31124,Mg2Sn0.75-xPxGe0.25_ x=0.01,,700,,,37352,0.000026772,,,,0.003028,-0.00028472,2.3071,0.88986,,0.0013124702
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,300,,,40219,0.000024864,,,,0.0027972,-0.00026372,2.4038,0.36589,,0.0011636575
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,350,,,39676,0.000025204,,,,0.0028172,-0.00026647,2.3722,0.43772,,0.0011875896
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,400,,,39148,0.000025544,,,,0.0028376,-0.00026923,2.3405,0.50954,,0.0012123905
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,450,,,38632,0.000025885,,,,0.0028577,-0.00027198,2.3089,0.58137,,0.0012376889
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,500,,,38132,0.000026225,,,,0.0028783,-0.00027474,2.2772,0.6532,,0.0012639645
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,550,,,37644,0.000026565,,,,0.0028988,-0.0002775,2.2456,0.72503,,0.0012908799
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,600,,,37168,0.000026905,,,,0.0029192,-0.00028025,2.2139,0.79686,,0.0013185781
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,650,,,36704,0.000027245,,,,0.0029398,-0.00028301,2.1823,0.86869,,0.0013471108
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31125,Mg2Sn0.75-xPxGe0.25_ x=0.02,undefined,700,,,36252,0.000027585,,,,0.0029603,-0.00028576,2.1507,0.94052,,0.0013764356
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,350,,,43029,0.00002324,,,,0.0029686,-0.00026266,2.4047,0.45376,,0.0012344991
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,400,,,40790,0.000024516,,,,0.0029203,-0.00026757,2.3696,0.52993,,0.0012324021
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,450,,,39121,0.000025562,,,,0.0029046,-0.00027248,2.3346,0.60609,,0.0012441532
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,500,,,37923,0.000026369,,,,0.002918,-0.00027739,2.2996,0.68226,,0.0012689163
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,550,,,37132,0.000026931,,,,0.0029594,-0.00028231,2.2645,0.75843,,0.0013068669
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,600,,,36708,0.000027242,,,,0.0030282,-0.00028722,2.2295,0.83459,,0.0013582418
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,650,,,36637,0.000027295,,,,0.0031266,-0.00029213,2.1944,0.91076,,0.0014248086
27911,10.1016/j.actamat.2016.10.077,24976,1(f),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,700,,,36922,0.000027084,,,,0.0032577,-0.00029704,2.1594,0.98692,,0.0015086135
27911,10.1016/j.actamat.2016.10.077,24977,1(g),31126,Mg2Sn0.75-xPxGe0.25_ x=0.03,undefined,300,,,,,,,,,-0.00025775,2.4397,0.3776,,
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,350,,,8484.6,0.00011786,,,,0.0010553,-0.00035268,2.4283,0.157,,0.0004345839
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,400,,,9154.2,0.00010924,,,,0.00099605,-0.00032986,2.5134,0.1559,,0.0003962959
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,450,,,9938.4,0.00010062,,,,0.00093699,-0.00030705,2.5985,0.15479,,0.0003605888
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,500,,,10870,0.000091997,,,,0.00087815,-0.00028423,2.6836,0.15368,,0.0003272283
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,550,,,11994,0.000083376,,,,0.00081967,-0.00026142,2.7687,0.15258,,0.0002960487
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,600,,,13377,0.000074755,,,,0.00076155,-0.0002386,2.8538,0.15147,,0.0002668547
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,650,,,15121,0.000066134,,,,0.00070405,-0.00021578,2.9389,0.15036,,0.0002395624
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,700,,,17387,0.000057513,,,,0.00064745,-0.00019297,3.024,0.14925,,0.0002141038
27911,10.1016/j.actamat.2016.10.077,24982,2(d),31127,Mg2-xYxSn0.75Ge0.25_ x=0.03,,300,,,,,,,,,,2.3432,0.15811,,
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31128,Mg2-xYxSn0.75Ge0.25_ x=0.04,undefined,350,,,15857,0.000063064,,,,0.0016765,-0.00032516,2.4549,0.25476,,0.0006829199
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31128,Mg2-xYxSn0.75Ge0.25_ x=0.04,undefined,400,,,16492,0.000060637,,,,0.0015945,-0.00031094,2.5131,0.25815,,0.0006344753
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31128,Mg2-xYxSn0.75Ge0.25_ x=0.04,undefined,450,,,17179,0.00005821,,,,0.0015124,-0.00029671,2.5712,0.26153,,0.0005882078
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31128,Mg2-xYxSn0.75Ge0.25_ x=0.04,undefined,500,,,17927,0.000055783,,,,0.0014305,-0.00028248,2.6294,0.26492,,0.0005440405
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31128,Mg2-xYxSn0.75Ge0.25_ x=0.04,undefined,550,,,18742,0.000053356,,,,0.0013487,-0.00026826,2.6876,0.2683,,0.0005018232
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31128,Mg2-xYxSn0.75Ge0.25_ x=0.04,undefined,600,,,19636,0.000050928,,,,0.0012671,-0.00025403,2.7458,0.27168,,0.0004614684
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31128,Mg2-xYxSn0.75Ge0.25_ x=0.04,undefined,650,,,20618,0.000048501,,,,0.0011856,-0.0002398,2.804,0.27507,,0.0004228245
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31128,Mg2-xYxSn0.75Ge0.25_ x=0.04,undefined,700,,,21704,0.000046074,,,,0.0011044,-0.00022558,2.8621,0.27845,,0.0003858705
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31129,Mg2-xYxSn0.75Ge0.25_ x=0.05,undefined,350,,,18030,0.000055463,,,,0.0015875,-0.00029673,2.6306,0.21731,,0.0006034745
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31129,Mg2-xYxSn0.75Ge0.25_ x=0.05,undefined,400,,,18061,0.000055369,,,,0.0014707,-0.00028536,2.6761,0.21603,,0.0005495684
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31129,Mg2-xYxSn0.75Ge0.25_ x=0.05,undefined,450,,,18091,0.000055275,,,,0.0013581,-0.00027399,2.7217,0.21475,,0.0004989896
27911,10.1016/j.actamat.2016.10.077,24980,2(a),31129,Mg2-xYxSn0.75Ge0.25_ x=0.05,undefined,500,,,18122,0.000055181,,,,0.00125,-0.00026263,2.7672,0.21347,,0.0004517202
