sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Inverse temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,750,0.0013333,,,37407,0.000026733,,0.67819,0.0030448,0.00028734,1.1681,1.955,0.0026066261
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,800,0.00125,,,34289,0.000029164,,0.64856,0.002872,0.00029159,1.1342,2.0257,0.0025321813
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,850,0.0011765,,,31694,0.000031552,,0.63755,0.0027083,0.00029346,1.1162,2.0624,0.0024263573
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,900,0.0011111,,,31437,0.00003181,,0.64041,0.0026076,0.00029573,1.1121,2.1103,0.0023447532
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,350,0.0028571,,,167220,0.0000059801,0.0065542,1.4482,0.0023178,0.00011566,2.5364,0.31984,0.0009138149
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,400,0.0025,,,133200,0.0000075075,0.0054562,1.269,0.0027219,0.00014324,2.1882,0.49756,0.0012438991
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,450,0.0022222,,,104460,0.000009573,0.0043583,1.121,0.0029548,0.00017196,1.8778,0.70809,0.0015735435
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,500,0.002,,,81696,0.000012241,0.0032603,0.99244,0.0030841,0.00019969,1.6243,0.94936,0.0018987256
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,550,0.0018182,,,64819,0.000015428,0.0021623,0.87859,0.0031516,0.00022489,1.4332,1.2094,0.0021989953
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,600,0.0016667,,,53121,0.000018825,0.0010644,0.7796,0.0031791,0.00024659,1.2998,1.4675,0.0024458378
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,650,0.0015385,,,45508,0.000021974,,0.69813,0.0031746,0.00026431,1.2127,1.7016,0.002617795
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,700,0.0014286,,,40708,0.000024565,,0.63715,0.0031378,0.00027792,1.1571,1.8982,0.0027117794
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,750,0.0013333,,,37480,0.000026681,,0.59763,0.0030661,0.00028763,1.1184,2.0561,0.0027415057
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,800,0.00125,,,34826,0.000028714,,0.57631,0.0029606,0.00029387,1.0855,2.1819,0.0027274067
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,850,0.0011765,,,32199,0.000031057,,0.56344,0.0028316,0.00029723,1.0543,2.2829,0.0026857631
14602,10.1038/ncomms12167,1883,2(a),2838,x=8,Pb0.9Na0.02TeSr0.08,900,0.0011111,,,29719,0.000033649,,0.54049,0.0027047,0.00029835,1.0312,2.3606,0.0026228666
14602,10.1038/ncomms12167,1886,3(a),2838,x=8,Pb0.9Na0.02TeSr0.08,300,0.0033333,,,,,0.0076522,,,,2.8862,,
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,300,0.0033333,,,185320,0.0000053961,0.0075388,1.5458,,,2.7056,,
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,350,0.0028571,,,155330,0.0000064379,0.0064624,1.3013,0.0021761,0.00011568,2.3541,0.32354,0.0009243872
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,400,0.0025,,,125760,0.0000079517,0.005386,1.1167,0.0026288,0.00014304,2.0301,0.51796,0.0012949116
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,450,0.0022222,,,99496,0.000010051,0.0043096,0.97194,0.0028962,0.00017119,1.7476,0.74576,0.0016572442
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,500,0.002,,,78042,0.000012814,0.0032333,0.85469,0.0030194,0.00019879,1.5138,0.99729,0.0019945832
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,550,0.0018182,,,61791,0.000016184,0.0021569,0.75882,0.003039,0.00022443,1.3303,1.2564,0.0022844471
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,600,0.0016667,,,50334,0.000019867,0.0010805,0.68226,0.0029927,0.00024683,1.1941,1.5037,0.002506239
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,650,0.0015385,,,42747,0.000023393,,0.62511,0.0029133,0.00026496,1.0995,1.7223,0.0026496589
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,700,0.0014286,,,37893,0.00002639,,0.58773,0.0028259,0.00027821,1.0387,1.9044,0.0027206123
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,750,0.0013333,,,34715,0.000028806,,0.56876,0.0027461,0.00028655,1.0038,2.0518,0.0027357043
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,800,0.00125,,,32533,0.000030738,,0.56322,0.0026775,0.00029068,0.98782,2.1684,0.0027105141
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,850,0.0011765,,,31336,0.000031912,,0.56055,0.0026094,0.0002922,0.98593,2.2496,0.0026466382
14602,10.1038/ncomms12167,1883,2(a),2839,x=10,Pb0.88Na0.02TeSr0.1,900,0.0011111,,,32085,0.000031167,,0.5427,0.0025147,0.00029376,0.99696,2.2701,0.002522368
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,300,0.0033333,,,193400,0.0000051706,,1.5136,,,2.6594,,
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,350,0.0028571,,,162060,0.0000061706,,1.2812,0.0022468,0.00011677,2.3538,0.33409,0.0009545416
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,400,0.0025,,,130730,0.0000076494,,1.1127,0.0026743,0.00014414,2.057,0.52004,0.0013000972
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,450,0.0022222,,,102890,0.0000097191,,0.98325,0.002934,0.00017214,1.7859,0.73929,0.0016428691
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,500,0.002,,,80346,0.000012446,,0.87731,0.0030684,0.00019958,1.5513,0.98898,0.001977954
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,550,0.0018182,,,63543,0.000015737,,0.78656,0.0031122,0.0002252,1.3594,1.2592,0.0022893924
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,600,0.0016667,,,51956,0.000019247,,0.70808,0.0030933,0.00024774,1.2118,1.5316,0.002552649
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,650,0.0015385,,,44442,0.000022501,,0.64247,0.0030332,0.00026617,1.1064,1.782,0.002741504
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,700,0.0014286,,,39602,0.000025251,,0.59188,0.0029481,0.00027976,1.0386,1.987,0.0028385326
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,750,0.0013333,,,36143,0.000027668,,0.55812,0.0028494,0.00028829,1.0014,2.1341,0.0028454164
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,800,0.00125,,,33241,0.000030083,,0.54073,0.002744,0.00029216,0.98632,2.2256,0.0027820586
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,850,0.0011765,,,30902,0.00003236,,0.53509,0.0026357,0.00029255,0.98431,2.2761,0.0026777133
14602,10.1038/ncomms12167,1883,2(a),2840,x=12,Pb0.86Na0.02TeSr0.12,900,0.0011111,,,30321,0.00003298,,0.53049,0.0025252,0.00029158,0.98624,2.3044,0.0025604315
14602,10.1038/ncomms12167,1888,3(d),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,666.6666666667,0.0015,,,,,,0.98223,,,,,
14602,10.1038/ncomms12167,1888,3(d),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,500,0.002,,,,,,1.3551,,,,,
14602,10.1038/ncomms12167,1888,3(d),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,400,0.0025,,,,,,1.8074,,,,,
14602,10.1038/ncomms12167,1888,3(d),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,333.3333333333,0.003,,,,,,2.2684,,,,,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,300,0.0033333,,,,,,,,,,0.092166,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,350,0.0028571,,,,,,,,,,0.20582,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,400,0.0025,,,,,,,,,,0.34754,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,450,0.0022222,,,,,,,,,,0.5182,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,500,0.002,,,,,,,,,,0.7095,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,550,0.0018182,,,,,,,,,,0.90714,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,600,0.0016667,,,,,,,,,,1.094,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,650,0.0015385,,,,,,,,,,1.2534,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,700,0.0014286,,,,,,,,,,1.3722,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,750,0.0013333,,,,,,,,,,1.444,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,800,0.00125,,,,,,,,,,1.4723,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,850,0.0011765,,,,,,,,,,1.474,
14602,10.1038/ncomms12167,1889,5(a),2841,Pb0.98Na0.02Te,Pb0.98Na0.02Te,900,0.0011111,,,,,,,,,,1.482,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,300,0.0033333,,,,,,,,,,0.2013,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,350,0.0028571,,,,,,,,,,0.36881,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,400,0.0025,,,,,,,,,,0.54684,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,450,0.0022222,,,,,,,,,,0.75628,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,500,0.002,,,,,,,,,,1.0014,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,550,0.0018182,,,,,,,,,,1.2738,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,600,0.0016667,,,,,,,,,,1.5568,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,650,0.0015385,,,,,,,,,,1.8294,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,700,0.0014286,,,,,,,,,,2.0704,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,750,0.0013333,,,,,,,,,,2.2624,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,800,0.00125,,,,,,,,,,2.3961,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,850,0.0011765,,,,,,,,,,2.4745,
14602,10.1038/ncomms12167,1889,5(a),2842,this study,Pb0.9Na0.02TeSr0.08,900,0.0011111,,,,,,,,,,2.5166,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,350,0.0028571,,,,,,,,,,0.24937,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,400,0.0025,,,,,,,,,,0.39972,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,450,0.0022222,,,,,,,,,,0.57869,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,500,0.002,,,,,,,,,,0.77796,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,550,0.0018182,,,,,,,,,,0.99236,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,600,0.0016667,,,,,,,,,,1.2179,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,650,0.0015385,,,,,,,,,,1.4497,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,700,0.0014286,,,,,,,,,,1.6804,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,750,0.0013333,,,,,,,,,,1.8977,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,800,0.00125,,,,,,,,,,2.0829,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,850,0.0011765,,,,,,,,,,2.2086,
14602,10.1038/ncomms12167,1889,5(a),2843,ref.8,Pb0.94Na0.02TeSr0.04,900,0.0011111,,,,,,,,,,2.2369,
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,300,0.0033333,,,208850,0.0000047881,,,0.0021699,0.00010193,3.6452,0.17858,0.000595276
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,350,0.0028571,,,148250,0.0000067453,,,0.0000021445,0.00011701,3.4588,0.000217,6.2e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,400,0.0025,,,114910,0.0000087026,,,0.0000021883,0.0001321,3.2724,0.00026749,6.687e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,450,0.0022222,,,93809,0.00001066,,,0.0000022321,0.00014718,3.086,0.48365,7.233e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,500,0.002,,,79258,0.000012617,,,0.000002276,0.00016226,2.8996,0.55638,7.849e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,550,0.0018182,,,68615,0.000014574,,,0.0000023198,0.00017734,2.7132,0.62911,8.55e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,600,0.0016667,,,60492,0.000016531,,,0.0000023636,0.00019242,2.5269,0.70184,9.354e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,650,0.0015385,,,54086,0.000018489,,,0.0000024074,0.0002075,2.3405,0.77457,0.0000010286
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,700,0.0014286,,,48909,0.000020446,,,0.0000024513,0.00022258,2.1541,0.8473,0.000001138
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,750,0.0013333,,,44637,0.000022403,,,0.0000024951,0.00023766,1.9677,0.92003,0.000001268
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,800,0.00125,,,41051,0.00002436,,,0.0000025389,0.00025274,1.7813,0.99277,0.0000014253
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,850,0.0011765,,,37997,0.000026318,,,0.0000025828,0.00026782,1.5949,1.0655,0.0000016194
23591,10.1016/j.joule.2018.04.025,20505,2a,25322,Pb0.980Na0.020Te_1.2e20_Zhao,Pb0.980Na0.020Te,900,0.0011111,,,,,,,,0.0002829,1.4085,1.1382,
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,300,0.0033333,,,750920,0.0000013317,,,0.0000019214,0.000083141,3.4805,0.00016561,5.52e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,350,0.0028571,,,230010,0.0000043477,,,0.0000019781,0.00010204,3.2473,0.24347,6.092e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,400,0.0025,,,135800,0.0000073637,,,0.0000020348,0.00012095,3.0141,0.37311,6.751e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,450,0.0022222,,,96339,0.00001038,,,0.0000020915,0.00013985,2.7809,0.50274,7.521e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,500,0.002,,,74649,0.000013396,,,0.0000021482,0.00015875,2.5477,0.63238,8.432e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,550,0.0018182,,,60931,0.000016412,,,0.0000022049,0.00017765,2.3145,0.76201,9.526e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,600,0.0016667,,,51472,0.000019428,,,0.0000022617,0.00019655,2.0813,0.89165,0.0000010867
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,650,0.0015385,,,44555,0.000022444,,,0.0000023184,0.00021546,1.848,1.0213,0.0000012545
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,700,0.0014286,,,39277,0.00002546,,,0.0000023751,0.00023436,1.6148,1.1509,0.0000014708
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,750,0.0013333,,,35117,0.000028476,,,0.0000024318,0.00025326,1.3816,1.2806,0.0000017601
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,800,0.00125,,,31754,0.000031492,,,0.0000024885,0.00027216,1.1484,1.4102,0.0000021669
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,850,0.0011765,,,28979,0.000034508,,,0.0000025453,0.00029107,0.91519,1.5398,0.0000027812
23591,10.1016/j.joule.2018.04.025,20505,2a,25323,Pb0.980Na0.020Te_1.4e20_Tan,Pb0.980Na0.020Te ,900,0.0011111,,,26650,0.000037524,,,0.000002602,0.00030997,0.68198,1.6695,0.0000038154
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,350,0.0028571,,,270940,0.0000036909,,,0.0000017874,0.000098918,3.4543,0.17081,5.174e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,400,0.0025,,,179580,0.0000055685,,,0.0000021164,0.00011441,3.1959,0.32207,6.622e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,450,0.0022222,,,134300,0.0000074462,,,0.0000023894,0.0001299,2.9375,0.47333,8.134e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,500,0.002,,,107250,0.0000093238,,,0.0000026065,0.00014539,2.6791,0.62459,9.729e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,550,0.0018182,,,89278,0.000011201,,,0.0000027676,0.00016088,2.4208,0.77585,0.0000011433
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,600,0.0016667,,,76458,0.000013079,,,0.0000028729,0.00017637,2.1624,0.92711,0.0000013286
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,650,0.0015385,,,66858,0.000014957,,,0.0000029222,0.00019186,1.904,1.0784,0.0000015348
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,700,0.0014286,,,59404,0.000016834,,,0.0000029155,0.00020735,1.6456,1.2296,0.0000017717
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,750,0.0013333,,,53442,0.000018712,,,0.000002853,0.00022284,1.3873,1.3809,0.0000020565
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,800,0.00125,,,48567,0.00002059,,,0.0000027345,0.00023833,1.1289,1.5321,0.0000024223
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,850,0.0011765,,,44510,0.000022467,,,0.0000025601,0.00025382,0.87051,1.6834,0.0000029409
23591,10.1016/j.joule.2018.04.025,20505,2a,25325,Pb0.960Na0.040Te_1.6e20_this work_yellow,Pb0.960Na0.040Te ,900,0.0011111,,,41076,0.000024345,,,0.0000023297,0.00026931,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,350,0.0028571,,,234520,0.0000042641,,,0.00000188,0.00010617,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,400,0.0025,,,175150,0.0000057095,,,0.0000022036,0.00012234,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,450,0.0022222,,,132090,0.0000075707,,,0.000002472,0.00013851,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,500,0.002,,,102750,0.0000097322,,,0.0000026853,0.00015467,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,550,0.0018182,,,82788,0.000012079,,,0.0000028434,0.00017084,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,600,0.0016667,,,68994,0.000014494,,,0.0000029464,0.00018701,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,650,0.0015385,,,59298,0.000016864,,,0.0000029942,0.00020317,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,700,0.0014286,,,52433,0.000019072,,,0.0000029869,0.00021934,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,750,0.0013333,,,47610,0.000021004,,,0.0000029244,0.0002355,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,800,0.00125,,,44360,0.000022543,,,0.0000028067,0.00025167,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,850,0.0011765,,,42420,0.000023574,,,0.0000026339,0.00026784,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25324,Pb0.960Na0.040Te_1.6e20_this work_red,Pb0.960Na0.040Te ,900,0.0011111,,,,,,,,0.000284,,,
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,300,0.0033333,,,378500,0.000002642,,,0.0017656,0.000068299,3.3917,0.15617,0.0005205649
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,350,0.0028571,,,221190,0.0000045211,,,0.0000016457,0.00008704,3.1209,0.18523,5.273e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,400,0.0025,,,156250,0.0000064002,,,0.0000018008,0.00010578,2.8501,0.34493,6.318e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,450,0.0022222,,,120780,0.0000082793,,,0.0000019558,0.00012452,2.5794,0.50463,7.582e-7
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,500,0.002,,,98445,0.000010158,,,0.0000021109,0.00014327,2.3086,0.66432,9.144e-7
