sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier mobility,Electrical conductivity,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,550,,,,,,,6.0523,0.37598,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,600,,,,,,,5.8684,0.44211,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,650,,,,,,,5.6844,0.50823,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,700,,,,,,,5.5005,0.57436,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,750,,,,,,,5.3166,0.64049,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,800,,,,,,,5.1327,0.70661,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,850,,,,,,,4.9488,0.77274,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,900,,,,,,,4.7648,0.83886,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,950,,,,,,,4.5809,0.90499,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,1000,,,,,,,4.397,0.97112,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,1050,,,,,,,4.2131,1.0372,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,1100,,,,,,,4.0292,,
27922,10.1002/aenm.201701313,25335,6a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,300,,,,,,,,0.045349,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,300,,,,,,,,0.23113,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,350,,,,,,,,0.28371,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,400,,,,,,,,0.33628,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,450,,,,,,,,0.38885,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,500,,,,,,,,0.44143,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,550,,,,,,,,0.494,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,600,,,,,,,,0.54657,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,650,,,,,,,,0.59915,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,700,,,,,,,,0.65172,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,750,,,,,,,,0.7043,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,800,,,,,,,,0.75687,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,850,,,,,,,,0.80944,
27922,10.1002/aenm.201701313,25335,6a,31571,(V0.6Nb0.4)0.8Ti0.2FeSb,(V0.6Nb0.4)0.8Ti0.2FeSb,900,,,,,,,,0.86202,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,300,,,,,,,,0.22418,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,350,,,,,,,,0.297,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,400,,,,,,,,0.36982,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,450,,,,,,,,0.44263,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,500,,,,,,,,0.51545,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,550,,,,,,,,0.58827,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,600,,,,,,,,0.66109,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,650,,,,,,,,0.7339,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,700,,,,,,,,0.80672,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,750,,,,,,,,0.87954,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,800,,,,,,,,0.95235,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,850,,,,,,,,1.0252,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,900,,,,,,,,1.098,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,950,,,,,,,,1.1708,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,1000,,,,,,,,1.2436,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,1050,,,,,,,,1.3164,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,1100,,,,,,,,1.3893,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,1150,,,,,,,,1.4621,
27922,10.1002/aenm.201701313,25335,6a,31572,Nb0.86Hf0.14FeSb,Nb0.86Hf0.14FeSb,1200,,,,,,,,1.5349,
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,400,,300640,0.0000033262,,0.0036186,0.00010971,4.8878,0.29613,0.0007403331
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,450,,279350,0.0000035797,,0.0038712,0.00011772,4.7702,0.36519,0.0008115383
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,500,,258070,0.0000038749,,0.0040789,0.00012572,4.6526,0.43835,0.0008766926
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,550,,236780,0.0000042233,,0.0042345,0.00013373,4.5351,0.51354,0.000933717
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,600,,215490,0.0000046406,,0.0043286,0.00014173,4.4175,0.58793,0.0009798755
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,650,,194200,0.0000051493,,0.0043544,0.00014974,4.2999,0.65824,0.0010126747
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,700,,172910,0.0000057834,,0.0043029,0.00015775,4.1823,0.72019,0.0010288358
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,750,,151620,0.0000065954,,0.0041655,0.00016575,4.0648,0.76858,0.0010247737
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,800,,130330,0.0000076728,,0.003935,0.00017376,3.9472,0.79753,0.0009969092
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,850,,109040,0.0000091709,,0.0036023,0.00018176,3.8296,0.79955,0.0009406465
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,900,,87753,0.000011396,,0.0031602,0.00018977,3.7121,0.76619,0.000851324
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,950,,,,,,,3.5945,,
27922,10.1002/aenm.201701313,25336,6b,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,1000,,,,,,,3.4769,,
27922,10.1002/aenm.201701313,25337,6C,31573,Nb0.64Ta0.36)0.8Ti0.2FeSb NWU,Nb0.64Ta0.36)0.8Ti0.2FeSb,350,,321930,0.0000031063,,0.0033303,0.00010171,,,
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,350,,369130,0.0000027091,,0.002806,0.000087188,4.9261,0.19937,0.000569619
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,400,,349180,0.0000028639,,0.0033358,0.00009774,4.8177,0.27696,0.0006924051
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,450,,329240,0.0000030373,,0.0038331,0.0001079,4.7094,0.36627,0.0008139253
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,500,,309300,0.0000032331,,0.0042819,0.00011766,4.601,0.46532,0.0009306455
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,550,,289360,0.0000034559,,0.0046708,0.00012705,4.4927,0.5718,0.0010396421
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,600,,269410,0.0000037118,,0.0049874,0.00013606,4.3843,0.68254,0.001137559
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,650,,249470,0.0000040085,,0.0052234,0.0001447,4.276,0.79402,0.0012215622
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,700,,229530,0.0000043567,,0.0053717,0.00015298,4.1676,0.90224,0.0012889193
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,750,,209580,0.0000047714,,0.0054258,0.0001609,4.0593,1.0025,0.0013366344
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,800,,189640,0.0000052731,,0.0053824,0.00016847,3.9509,1.0899,0.0013623225
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,850,,169700,0.0000058928,,0.0052387,0.0001757,3.8426,1.1588,0.0013633217
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,900,,149760,0.0000066774,,0.0049934,0.0001826,3.7342,1.2035,0.0013372074
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,950,,129810,0.0000077036,,0.0046448,0.00018916,3.6259,1.217,0.0012810061
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,1000,,109870,0.0000091017,,0.0041954,0.00019541,3.5175,1.1927,0.0011927221
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,1050,,89928,0.00001112,,0.0036451,0.00020133,3.4092,1.1227,0.0010691951
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,1100,,69985,0.000014289,,0.0029973,0.00020695,3.3008,0.99886,0.0009080526
27922,10.1002/aenm.201701313,25336,6b,31574,(Nb0.64Ta0.36)0.8Ti0.2FeSb ZJU,(Nb0.64Ta0.36)0.8Ti0.2FeSb,1150,,50042,0.000019983,,0.0022546,0.00021226,3.1925,0.81215,0.0007062177
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,300,,,,,,,,0.02629,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,350,,,,,,,,0.030787,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,400,,,,,,,,0.035284,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,450,,,,,,,,0.039781,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,500,,,,,,,,0.044278,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,550,,,,,,,,0.048776,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,600,,,,,,,,0.053273,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,650,,,,,,,,0.05777,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,700,,,,,,,,0.062267,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,750,,,,,,,,0.066764,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,800,,,,,,,,0.071261,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,850,,,,,,,,0.075758,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,900,,,,,,,,0.080256,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,950,,,,,,,,0.084753,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,1000,,,,,,,,0.08925,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,1050,,,,,,,,0.093747,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,1100,,,,,,,,0.098244,
27925,10.1002/advs.201600035,25414,1c,31636,FeNbSb,FeNbSb,1150,,,,,,,,0.10274,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,300,,,,,,,,0.080798,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,350,,,,,,,,0.13388,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,400,,,,,,,,0.18697,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,450,,,,,,,,0.24005,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,500,,,,,,,,0.29314,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,550,,,,,,,,0.34622,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,600,,,,,,,,0.39931,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,650,,,,,,,,0.45239,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,700,,,,,,,,0.50547,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,750,,,,,,,,0.55856,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,800,,,,,,,,0.61164,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,850,,,,,,,,0.66473,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,900,,,,,,,,0.71781,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,950,,,,,,,,0.7709,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,1000,,,,,,,,0.82398,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,1050,,,,,,,,0.87707,
27925,10.1002/advs.201600035,25414,1c,31637,FeNb0.8Ti0.2Sb,FeNb0.8Ti0.2Sb,1100,,,,,,,,0.93015,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,300,,,,,,,,0.1056,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,350,,,,,,,,0.17322,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,400,,,,,,,,0.24084,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,450,,,,,,,,0.30846,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,500,,,,,,,,0.37608,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,550,,,,,,,,0.4437,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,600,,,,,,,,0.51132,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,650,,,,,,,,0.57894,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,700,,,,,,,,0.64656,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,750,,,,,,,,0.71418,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,800,,,,,,,,0.7818,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,850,,,,,,,,0.84942,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,900,,,,,,,,0.91704,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,950,,,,,,,,0.98466,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,1000,,,,,,,,1.0523,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,1050,,,,,,,,1.1199,
27925,10.1002/advs.201600035,25414,1c,31638,FeNb0.8Ti0.2Sb-BM,FeNb0.8Ti0.2Sb-BM,1100,,,,,,,,1.1875,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,350,,,,,,,,0.17992,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,400,,,,,,,,0.25651,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,450,,,,,,,,0.3331,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,500,,,,,,,,0.4097,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,550,,,,,,,,0.48629,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,600,,,,,,,,0.56288,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,650,,,,,,,,0.63947,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,700,,,,,,,,0.71606,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,750,,,,,,,,0.79265,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,800,,,,,,,,0.86924,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,850,,,,,,,,0.94583,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,900,,,,,,,,1.0224,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,950,,,,,,,,1.099,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,1000,,,,,,,,1.1756,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,1050,,,,,,,,1.2522,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,1100,,,,,,,,1.3288,
27925,10.1002/advs.201600035,25414,1c,31639,Fe1.05Nb0.75Ti0.25Sb-BM,Fe1.05Nb0.75Ti0.25Sb-BM,1150,,,,,,,,1.4054,
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,350,,466860,0.000002142,,0.0030258,0.000080506,7.1311,0.17632,0.0004243104
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,400,,441140,0.0000022669,,0.0034503,0.000088438,6.9538,0.24503,0.0004961748
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,450,,415420,0.0000024072,,0.0038582,0.000096371,6.7764,0.31375,0.0005693584
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,500,,389700,0.0000025661,,0.0042393,0.0001043,6.5991,0.38247,0.0006424058
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,550,,363970,0.0000027475,,0.0045852,0.00011224,6.4217,0.45119,0.0007140165
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,600,,338250,0.0000029564,,0.0048846,0.00012017,6.2444,0.51991,0.0007822369
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,650,,312530,0.0000031997,,0.0051285,0.0001281,6.067,0.58862,0.0008453107
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,700,,286800,0.0000034868,,0.005307,0.00013603,5.8897,0.65734,0.0009010646
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,750,,261080,0.0000038302,,0.0054115,0.00014397,5.7123,0.72606,0.0009473417
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,800,,235360,0.0000042488,,0.0054306,0.0001519,5.535,0.79478,0.0009811382
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,850,,209640,0.0000047701,,0.0053554,0.00015983,5.3576,0.8635,0.0009995894
27925,10.1002/advs.201600035,25415,3a,31640,Fe1+xNb0.75Ti0.25Sb_ x=0.00,FeNb0.75Ti0.25Sb,900,,183910,0.0000054374,,0.0051759,0.00016776,5.1803,0.93221,0.0009991506
