sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Doping level,Electrical conductivity,Electrical resistivity,Hall concentration,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,hall density,Figure of merit Z
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,700,,,,39200,0.00002551,,,,0.002629,-0.00025897,,1.8042,,
24589,10.1002/adma.201903387,22232,5c,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,750,,,,,,,,,,-0.00027274,,1.9485,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,300,,,,194750,0.0000051348,,,,0.0038144,-0.00013995,,0.73252,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,350,,,,132750,0.0000075329,,,,0.0031185,-0.00015327,,0.86334,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,400,,,,100690,0.000009931,,,,0.0027944,-0.00016659,,0.99416,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,450,,,,81110,0.000012329,,,,0.0026253,-0.00017991,,1.125,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,500,,,,67902,0.000014727,,,,0.0025356,-0.00019324,,1.2558,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,550,,,,58394,0.000017125,,,,0.0024915,-0.00020656,,1.3866,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,600,,,,51222,0.000019523,,,,0.0024764,-0.00021988,,1.5174,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,650,,,,45616,0.000021922,,,,0.0024809,-0.00023321,,1.6483,,
24589,10.1002/adma.201903387,22220,5b,27677,Mg3.032Y0.018SbBi_2,Mg3.032Y0.018SbBi,700,,,,41118,0.00002432,,,,0.002499,-0.00024653,,1.7791,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,300,,,,215250,0.0000046457,,,,0.0042285,-0.00014016,,,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,350,,,,134770,0.0000074198,,,,0.0032162,-0.00015448,,0.73879,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,400,,,,98097,0.000010194,,,,0.0027948,-0.00016879,,0.87342,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,450,,,,77113,0.000012968,,,,0.0025853,-0.0001831,,1.008,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,500,,,,63524,0.000015742,,,,0.0024758,-0.00019742,,1.1427,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,550,,,,54007,0.000018516,,,,0.0024211,-0.00021173,,1.2773,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,600,,,,46970,0.00002129,,,,0.0023999,-0.00022604,,1.4119,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,650,,,,41554,0.000024065,,,,0.0024005,-0.00024035,,1.5465,,
24589,10.1002/adma.201903387,22220,5b,27680,Mg3.032Y0.018SbBi_3,Mg3.032Y0.018SbBi,700,,,,37259,0.000026839,,,,0.0024165,-0.00025467,,1.6812,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,40672000000000000000,,0.0005,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,43510000000000000000,,0.001,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,46348000000000000000,,0.0015,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,49185000000000000000,,0.002,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,52023000000000000000,,0.0025,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,54861000000000000000,,0.003,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,57698000000000000000,,0.0035,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,60536000000000000000,,0.004,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,63374000000000000000,,0.0045,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,66212000000000000000,,0.005,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,69049000000000000000,,0.0055,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,71887000000000000000,,0.006,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,74725000000000000000,,0.0065,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,77562000000000000000,,0.007,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,80400000000000000000,,0.0075,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,83238000000000000000,,0.008,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,86075000000000000000,,0.0085,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,88913000000000000000,,0.009,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,91751000000000000000,,0.0095,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,94589000000000000000,,0.01,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,97426000000000000000,,0.0105,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,100260000000000000000,,0.011,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,103100000000000000000,,0.0115,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,105940000000000000000,,0.012,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,108780000000000000000,,0.0125,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,111610000000000000000,,0.013,,,,,,,,,,,
24589,10.1002/adma.201903387,26152,1a,32780,n-type Mg3Sb2_ 300K_ Y-doping,Mg3Sb2,,114450000000000000000,,0.0135,,,,,,,,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30993,Mg3.2Bi2,undefined,50,2.0331e+25,0.17697,,0.35818,2.7919,,,,4e-10,-0.000032802,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30993,Mg3.2Bi2,undefined,100,2.2223e+25,0.1376,,0.24177,4.1362,,,,6e-10,-0.000048905,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30993,Mg3.2Bi2,undefined,150,2.4115e+25,0.098232,,0.18247,5.4805,,,,8e-10,-0.000065007,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30993,Mg3.2Bi2,undefined,200,2.6007e+25,0.058862,,0.14652,6.8249,,,,1e-9,-0.00008111,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30993,Mg3.2Bi2,undefined,250,2.7899e+25,0.019491,,0.12241,8.1692,,,,1.2e-9,-0.000097213,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30993,Mg3.2Bi2,undefined,300,2.9791e+25,-0.019879,,0.10511,9.5136,,,,1.3e-9,-0.00011332,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30995,Mg3.2Bi1.998Te0.002,undefined,50,,,,0.31566,3.168,,,,6e-10,-0.000042986,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30995,Mg3.2Bi1.998Te0.002,undefined,100,,,,0.23939,4.1772,,,,9e-10,-0.000061712,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30995,Mg3.2Bi1.998Te0.002,undefined,150,,,,0.19281,5.1865,,,,1.2e-9,-0.000080437,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30995,Mg3.2Bi1.998Te0.002,undefined,200,,,,0.1614,6.1957,,,,1.6e-9,-0.000099163,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30995,Mg3.2Bi1.998Te0.002,undefined,250,,,,0.13879,7.205,,,,1.9e-9,-0.00011789,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30995,Mg3.2Bi1.998Te0.002,undefined,300,,,,0.12174,8.2142,,,,2.3e-9,-0.00013661,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30992,Mg3.2Bi1.996Te0.004,undefined,50,,,,0.38374,2.6059,,,,3e-10,-0.000027952,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30992,Mg3.2Bi1.996Te0.004,undefined,100,,,,0.30746,3.2525,,,,7e-10,-0.000046433,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30992,Mg3.2Bi1.996Te0.004,undefined,150,,,,0.25646,3.8992,,,,1.1e-9,-0.000064914,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30992,Mg3.2Bi1.996Te0.004,undefined,200,,,,0.21998,4.5458,,,,1.5e-9,-0.000083395,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30992,Mg3.2Bi1.996Te0.004,undefined,250,,,,0.19259,5.1925,,,,2e-9,-0.00010188,,,,
24682,10.1126/science.aax7792,24857,Figure 2B,30992,Mg3.2Bi1.996Te0.004,undefined,300,,,,0.17126,5.8391,,,,2.5e-9,-0.00012036,,,,
24682,10.1126/science.aax7792,24860,Figure 4A,31000,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0,undefined,50,,,,314660,0.000003178,,,3.8924,0.00047363,-0.000038797,,,,
24682,10.1126/science.aax7792,24860,Figure 4A,31000,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0,undefined,100,,,,237580,0.0000042091,,,3.5006,0.00081601,-0.000058606,,0.052667,,
24682,10.1126/science.aax7792,24860,Figure 4A,31000,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0,undefined,150,,,,190830,0.0000052403,,,3.1087,0.0011734,-0.000078414,,0.10258,,
24682,10.1126/science.aax7792,24860,Figure 4A,31000,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0,undefined,200,,,,159450,0.0000062714,,,2.7169,0.0015383,-0.000098223,,0.15248,,
24682,10.1126/science.aax7792,24860,Figure 4A,31000,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0,undefined,250,,,,136940,0.0000073025,,,2.325,0.0019077,-0.00011803,,0.20239,,
24682,10.1126/science.aax7792,24860,Figure 4A,31000,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0,undefined,300,,,,119990,0.0000083337,,,1.9331,0.0022798,-0.00013784,,0.2523,,
24682,10.1126/science.aax7792,24860,Figure 4A,31001,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.1,undefined,50,,,,223040,0.0000044836,,,2.6663,0.00057983,-0.000050987,,,,
24682,10.1126/science.aax7792,24860,Figure 4A,31001,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.1,undefined,100,,,,175470,0.0000056991,,,2.4067,0.000935,-0.000072997,,0.074837,,
24682,10.1126/science.aax7792,24860,Figure 4A,31001,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.1,undefined,150,,,,145350,0.0000068798,,,2.147,0.001312,-0.000095007,,0.13445,,
24682,10.1126/science.aax7792,24860,Figure 4A,31001,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.1,undefined,200,,,,124600,0.0000080256,,,1.8874,0.0017062,-0.00011702,,0.19406,,
24682,10.1126/science.aax7792,24860,Figure 4A,31001,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.1,undefined,250,,,,109450,0.0000091366,,,1.6277,0.0021156,-0.00013903,,0.25367,,
24682,10.1126/science.aax7792,24860,Figure 4A,31001,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.1,undefined,300,,,,97914,0.000010213,,,1.368,0.0025393,-0.00016104,,0.31328,,
24682,10.1126/science.aax7792,24860,Figure 4A,31002,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.3,undefined,50,,,,159840,0.0000062562,,,1.9973,,,,,,
24682,10.1126/science.aax7792,24860,Figure 4A,31002,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.3,undefined,100,,,,122830,0.0000081416,,,1.7768,0.001503,-0.00011062,,0.11383,,
24682,10.1126/science.aax7792,24860,Figure 4A,31002,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.3,undefined,150,,,,99731,0.000010027,,,1.5564,0.0017551,-0.00013266,,0.23444,,
24682,10.1126/science.aax7792,24860,Figure 4A,31002,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.3,undefined,200,,,,83949,0.000011912,,,1.336,0.0020091,-0.0001547,,0.35504,,
24682,10.1126/science.aax7792,24860,Figure 4A,31002,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.3,undefined,250,,,,72474,0.000013798,,,1.1156,0.0022639,-0.00017674,,0.47564,,
24682,10.1126/science.aax7792,24860,Figure 4A,31002,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.3,undefined,300,,,,63763,0.000015683,,,0.89522,0.0025198,-0.00019879,,0.59624,,
24682,10.1126/science.aax7792,24860,Figure 4A,31003,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.5,undefined,50,,,,116060,0.000008616,,,1.6475,,,,-0.001299,,
24682,10.1126/science.aax7792,24860,Figure 4A,31003,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.5,undefined,100,,,,91558,0.000010922,,,1.486,0.0011782,-0.00011344,,0.13303,,
24682,10.1126/science.aax7792,24860,Figure 4A,31003,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.5,undefined,150,,,,75592,0.000013229,,,1.3245,0.0014789,-0.00013987,,0.26736,,
24682,10.1126/science.aax7792,24860,Figure 4A,31003,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.5,undefined,200,,,,64371,0.000015535,,,1.163,0.0017804,-0.00016631,,0.40169,,
24682,10.1126/science.aax7792,24860,Figure 4A,31003,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.5,undefined,250,,,,56048,0.000017842,,,1.0016,0.0020821,-0.00019274,,0.53602,,
24682,10.1126/science.aax7792,24860,Figure 4A,31003,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.5,undefined,300,,,,49633,0.000020148,,,0.84006,0.0023841,-0.00021917,,0.67035,,
24682,10.1126/science.aax7792,24860,Figure 4A,31004,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.7,undefined,50,,,,91416,0.000010939,,,1.6103,0.00033758,-0.000060768,,-0.0066329,,
24682,10.1126/science.aax7792,24860,Figure 4A,31004,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.7,undefined,100,,,,74118,0.000013492,,,1.4368,0.00067501,-0.000095432,,0.12607,,
24682,10.1126/science.aax7792,24860,Figure 4A,31004,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.7,undefined,150,,,,62329,0.000016044,,,1.2634,0.001055,-0.0001301,,0.25877,,
24682,10.1126/science.aax7792,24860,Figure 4A,31004,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.7,undefined,200,,,,53772,0.000018597,,,1.0899,0.0014597,-0.00016476,,0.39148,,
24682,10.1126/science.aax7792,24860,Figure 4A,31004,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.7,undefined,250,,,,47284,0.000021149,,,0.91641,0.0018804,-0.00019942,,0.52418,,
24682,10.1126/science.aax7792,24860,Figure 4A,31004,Mg3.2Bi(1.998–x)SbxTe0.002_ x=0.7,undefined,300,,,,42191,0.000023702,,,0.74293,0.002312,-0.00023409,,0.65688,,
24682,10.1126/science.aax7792,26078,Figure 3B,32633,Electron,undefined,50,,,,,,,,,,-0.000061223,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32633,Electron,undefined,100,,,,,,,,,,-0.000085374,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32633,Electron,undefined,150,,0.073433,,,,,,,,-0.00010952,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32633,Electron,undefined,200,,0.060202,,,,,,,,-0.00013368,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32633,Electron,undefined,250,,0.046972,,,,,,,,-0.00015783,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32633,Electron,undefined,300,,0.033741,,,,,,,,-0.00018198,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32633,Electron,undefined,350,,0.020511,,,,,,,,-0.00020613,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32632,Hole,undefined,50,,,,,,,,,,0.000034963,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32632,Hole,undefined,100,,,,,,,,,,0.000050547,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32632,Hole,undefined,150,,0.0207,,,,,,,,0.00006613,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32632,Hole,undefined,200,,0.017575,,,,,,,,0.000081714,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32632,Hole,undefined,250,,0.014451,,,,,,,,0.000097297,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32632,Hole,undefined,300,,0.011327,,,,,,,,0.00011288,,,,
24682,10.1126/science.aax7792,26078,Figure 3B,32632,Hole,undefined,350,,,,,,,,,,0.00012846,,,,
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,350,,,,43600,0.000022936,23249000000000,,,0.0022773,-0.00022854,0.86396,0.8306,,0.0026358859
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,400,,,,40095,0.000024941,26475000000000,,,0.0019905,-0.00022281,0.94157,0.79309,,0.0021140223
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,450,,,,36590,0.00002733,29701000000000,,,0.0017244,-0.00021709,1.0192,0.75558,,0.0016919152
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,500,,,,33085,0.000030225,32927000000000,,,0.001478,-0.00021136,1.0968,0.71807,,0.0013475565
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,550,,,,29580,0.000033807,36153000000000,,,0.0012508,-0.00020563,1.1744,0.68056,,0.0010650545
27908,10.1039/c8ee03374a,24912,Figure 2C,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,300,,,,47105,0.000021229,20023000000000,,,,,,,,
27908,10.1039/c8ee03374a,24912,Figure 2C,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,600,,,,26075,0.000038351,39379000000000,,,0.001042,-0.0001999,1.252,0.49936,,0.0008322684
27908,10.1039/c8ee03374a,24908,Figure 2A,31060,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.004,undefined,300,,,,74258,0.000013467,27195000000000,,,,,0.97509,0.92644,,
27908,10.1039/c8ee03374a,24908,Figure 2A,31060,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.004,undefined,350,,,,66986,0.000014928,28318000000000,,,0.0028989,-0.00020803,1.009,0.94124,,0.0028730426
27908,10.1039/c8ee03374a,24908,Figure 2A,31060,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.004,undefined,400,,,,59714,0.000016746,29441000000000,,,0.0026181,-0.00020939,1.0429,0.95604,,0.0025104037
27908,10.1039/c8ee03374a,24908,Figure 2A,31060,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.004,undefined,450,,,,52443,0.000019068,30564000000000,,,0.0023293,-0.00021075,1.0768,0.97084,,0.0021631686
27908,10.1039/c8ee03374a,24908,Figure 2A,31060,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.004,undefined,500,,,,45171,0.000022138,31686000000000,,,0.0020323,-0.00021211,1.1107,0.98564,,0.001829747
27908,10.1039/c8ee03374a,24908,Figure 2A,31060,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.004,undefined,550,,,,37899,0.000026386,32809000000000,,,0.0017269,-0.00021346,1.1446,1.0004,,0.0015087367
27908,10.1039/c8ee03374a,24912,Figure 2C,31060,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.004,undefined,600,,,,30628,0.00003265,33932000000000,,,0.0014134,-0.00021482,1.1785,0.71959,,0.0011993212
27908,10.1039/c8ee03374a,24908,Figure 2A,31061,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.005,undefined,300,,,,94197,0.000010616,39165000000000,,,,,,0.86335,,
27908,10.1039/c8ee03374a,24908,Figure 2A,31061,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.005,undefined,350,,,,84853,0.000011785,40079000000000,,,0.0030054,-0.0001882,1.0689,0.92061,,0.0028116756
27908,10.1039/c8ee03374a,24908,Figure 2A,31061,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.005,undefined,400,,,,75509,0.000013243,40993000000000,,,0.0028299,-0.00019359,1.0939,0.97787,,0.0025869824
27908,10.1039/c8ee03374a,24908,Figure 2A,31061,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.005,undefined,450,,,,66165,0.000015114,41907000000000,,,0.0026197,-0.00019898,1.1188,1.0351,,0.0023415266
27908,10.1039/c8ee03374a,24908,Figure 2A,31061,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.005,undefined,500,,,,56821,0.000017599,42821000000000,,,0.002373,-0.00020436,1.1438,1.0924,,0.0020746634
27908,10.1039/c8ee03374a,24908,Figure 2A,31061,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.005,undefined,550,,,,47477,0.000021063,43735000000000,,,0.0020888,-0.00020975,1.1687,1.1497,,0.001787285
27908,10.1039/c8ee03374a,24912,Figure 2C,31061,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.005,undefined,600,,,,38133,0.000026224,44650000000000,,,0.001765,-0.00021514,1.1937,0.88716,,0.001478596
27908,10.1039/c8ee03374a,24908,Figure 2A,31062,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.01,undefined,350,,,,119520,0.0000083668,56900000000000,,,0.0030981,-0.000161,1.2977,0.82787,,0.0023873777
27908,10.1039/c8ee03374a,24908,Figure 2A,31062,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.01,undefined,400,,,,105940,0.0000094393,56656000000000,,,0.0030548,-0.00016981,1.2736,0.93184,,0.0023985553
27908,10.1039/c8ee03374a,24908,Figure 2A,31062,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.01,undefined,450,,,,92362,0.000010827,56412000000000,,,0.0029471,-0.00017863,1.2495,1.0358,,0.0023586234
27908,10.1039/c8ee03374a,24908,Figure 2A,31062,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.01,undefined,500,,,,78781,0.000012693,56168000000000,,,0.0027679,-0.00018744,1.2253,1.1398,,0.002258957
27908,10.1039/c8ee03374a,24908,Figure 2A,31062,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.01,undefined,550,,,,65200,0.000015337,55925000000000,,,0.0025114,-0.00019626,1.2012,1.2437,,0.0020907426
27908,10.1039/c8ee03374a,24912,Figure 2C,31062,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.01,undefined,300,,,,133110,0.0000075126,57143000000000,,,,,1.3218,,,
27908,10.1039/c8ee03374a,24912,Figure 2C,31062,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.01,undefined,600,,,,51619,0.000019373,55681000000000,,,0.0021708,-0.00020507,1.1771,1.1065,,0.0018441934
27908,10.1039/c8ee03374a,26076,Figure 3C,32624,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0,undefined,300,,,,17878,0.000055935,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32624,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0,undefined,350,,,,18409,0.000054321,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32624,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0,undefined,400,,,,18939,0.000052801,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32624,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0,undefined,450,,,,19469,0.000051364,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32624,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0,undefined,500,,,,20000,0.00005,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32624,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0,undefined,550,,,,20530,0.000048709,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,350,,,,31880,0.000031368,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,400,,,,30874,0.00003239,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,450,,,,29868,0.000033481,,,,,,,,,
